dataset,query_id,family,parameter,w1,w2,w3,w4,w5,c1,c2,c3,c4,c5
NY,0020,time_share,0.5,0.125,0.5,0.125,0.125,0.125,265666,347336,564,1129,184
NY,0020,time_share,0.6,0.1,0.6,0.1,0.1,0.1,270225,332154,598,1185,185
NY,0020,time_share,0.7,0.075,0.7,0.075,0.075,0.075,270225,332154,598,1185,185
NY,0020,time_share,0.8,0.05,0.8,0.05,0.05,0.05,270225,332154,598,1185,185
NY,0020,time_share,0.9,0.025,0.9,0.025,0.025,0.025,272321,330186,626,1195,185
NY,0020,time_share,1.0,0.0,1.0,0.0,0.0,0.0,272321,330186,626,1195,185
NY,0020,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,223983,559939,660,973,153
NY,0020,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,223983,559939,660,973,153
NY,0020,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,240196,533781,570,967,148
NY,0020,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,240196,533781,570,967,148
NY,0020,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,240196,533781,570,967,148
NY,0020,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,240196,533781,570,967,148
NY,0020,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,254535,449099,460,1099,175
NY,0020,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,253619,596120,354,1151,174
NY,0020,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,253619,596120,354,1151,174
NY,0020,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,253619,596120,354,1151,174
NY,0020,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,253619,596120,354,1151,174
NY,0021,time_share,0.0,0.25,0.0,0.25,0.25,0.25,227055,351795,472,846,138
NY,0021,time_share,0.1,0.225,0.1,0.225,0.225,0.225,227055,351795,472,846,138
NY,0021,time_share,0.2,0.2,0.2,0.2,0.2,0.2,227055,351795,472,846,138
NY,0021,time_share,0.3,0.175,0.3,0.175,0.175,0.175,227055,351795,472,846,138
NY,0021,time_share,0.4,0.15,0.4,0.15,0.15,0.15,227055,351795,472,846,138
NY,0021,time_share,0.5,0.125,0.5,0.125,0.125,0.125,227055,351795,472,846,138
NY,0021,time_share,0.6,0.1,0.6,0.1,0.1,0.1,223951,286746,546,1036,169
NY,0021,time_share,0.7,0.075,0.7,0.075,0.075,0.075,223951,286746,546,1036,169
NY,0021,time_share,0.8,0.05,0.8,0.05,0.05,0.05,223951,286746,546,1036,169
NY,0021,time_share,0.9,0.025,0.9,0.025,0.025,0.025,225392,283555,582,1060,170
NY,0021,time_share,1.0,0.0,1.0,0.0,0.0,0.0,225386,283543,588,1062,170
NY,0021,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,227055,351795,472,846,138
NY,0021,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,227055,351795,472,846,138
NY,0021,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,227055,351795,472,846,138
NY,0021,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,227055,351795,472,846,138
NY,0021,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,227055,351795,472,846,138
NY,0021,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,227055,351795,472,846,138
NY,0021,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,227055,351795,472,846,138
NY,0021,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,227055,351795,472,846,138
NY,0021,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,227055,351795,472,846,138
NY,0021,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,259290,524630,372,1062,167
NY,0021,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,259290,524630,372,1062,167
NY,0022,time_share,0.0,0.25,0.0,0.25,0.25,0.25,655822,882042,1056,1676,300
NY,0022,time_share,0.1,0.225,0.1,0.225,0.225,0.225,655822,882042,1056,1676,300
NY,0022,time_share,0.2,0.2,0.2,0.2,0.2,0.2,655822,882042,1056,1676,300
NY,0022,time_share,0.3,0.175,0.3,0.175,0.175,0.175,639181,800957,1092,1886,336
NY,0022,time_share,0.4,0.15,0.4,0.15,0.15,0.15,639181,800957,1092,1886,336
NY,0022,time_share,0.5,0.125,0.5,0.125,0.125,0.125,639181,800957,1092,1886,336
NY,0022,time_share,0.6,0.1,0.6,0.1,0.1,0.1,640562,798053,1104,1896,337
NY,0022,time_share,0.7,0.075,0.7,0.075,0.075,0.075,682878,785485,1168,1776,327
NY,0022,time_share,0.8,0.05,0.8,0.05,0.05,0.05,697404,779579,1164,1818,335
NY,0022,time_share,0.9,0.025,0.9,0.025,0.025,0.025,697404,779579,1164,1818,335
NY,0022,time_share,1.0,0.0,1.0,0.0,0.0,0.0,749458,776901,1456,2448,421
NY,0022,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,639181,800957,1092,1886,336
NY,0022,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,639181,800957,1092,1886,336
NY,0022,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,655822,882042,1056,1676,300
NY,0022,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,655822,882042,1056,1676,300
NY,0022,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,655822,882042,1056,1676,300
NY,0022,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,655822,882042,1056,1676,300
NY,0022,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,655822,882042,1056,1676,300
NY,0022,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,655822,882042,1056,1676,300
NY,0022,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,661198,1017374,858,2004,345
NY,0022,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,655712,1069611,856,1992,343
NY,0022,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,655712,1069611,856,1992,343
NY,0023,time_share,0.0,0.25,0.0,0.25,0.25,0.25,19873,49681,55,140,22
NY,0023,time_share,0.1,0.225,0.1,0.225,0.225,0.225,19873,49681,55,140,22
NY,0023,time_share,0.2,0.2,0.2,0.2,0.2,0.2,19873,49681,55,140,22
NY,0023,time_share,0.3,0.175,0.3,0.175,0.175,0.175,19873,49681,55,140,22
NY,0023,time_share,0.4,0.15,0.4,0.15,0.15,0.15,19873,49681,55,140,22
NY,0023,time_share,0.5,0.125,0.5,0.125,0.125,0.125,19873,49681,55,140,22
NY,0023,time_share,0.6,0.1,0.6,0.1,0.1,0.1,19873,49681,55,140,22
NY,0023,time_share,0.7,0.075,0.7,0.075,0.075,0.075,19873,49681,55,140,22
NY,0023,time_share,0.8,0.05,0.8,0.05,0.05,0.05,19873,49681,55,140,22
NY,0023,time_share,0.9,0.025,0.9,0.025,0.025,0.025,24798,46555,85,196,31
NY,0023,time_share,1.0,0.0,1.0,0.0,0.0,0.0,24798,46555,85,196,31
NY,0023,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,19873,49681,55,140,22
NY,0023,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,19873,49681,55,140,22
NY,0023,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,19873,49681,55,140,22
NY,0023,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,19873,49681,55,140,22
NY,0023,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,19873,49681,55,140,22
NY,0023,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,19873,49681,55,140,22
NY,0023,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,19873,49681,55,140,22
NY,0023,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,19873,49681,55,140,22
NY,0023,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,19873,49681,55,140,22
NY,0023,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,19873,49681,55,140,22
NY,0023,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,19873,49681,55,140,22
NY,0024,time_share,0.0,0.25,0.0,0.25,0.25,0.25,193187,368032,503,841,125
NY,0024,time_share,0.1,0.225,0.1,0.225,0.225,0.225,193187,368032,503,841,125
NY,0024,time_share,0.2,0.2,0.2,0.2,0.2,0.2,189466,302827,475,897,134
NY,0024,time_share,0.3,0.175,0.3,0.175,0.175,0.175,189466,302827,475,897,134
NY,0024,time_share,0.4,0.15,0.4,0.15,0.15,0.15,189466,302827,475,897,134
NY,0024,time_share,0.5,0.125,0.5,0.125,0.125,0.125,189466,302827,475,897,134
NY,0024,time_share,0.6,0.1,0.6,0.1,0.1,0.1,191510,281611,489,967,147
NY,0024,time_share,0.7,0.075,0.7,0.075,0.075,0.075,191510,281611,489,967,147
NY,0024,time_share,0.8,0.05,0.8,0.05,0.05,0.05,191510,281611,489,967,147
NY,0024,time_share,0.9,0.025,0.9,0.025,0.025,0.025,190972,278546,537,1005,154
NY,0024,time_share,1.0,0.0,1.0,0.0,0.0,0.0,190972,278546,537,1005,154
NY,0024,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,189466,302827,475,897,134
NY,0024,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,189466,302827,475,897,134
NY,0024,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,189466,302827,475,897,134
NY,0024,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,189466,302827,475,897,134
NY,0024,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,189466,302827,475,897,134
NY,0024,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,189466,302827,475,897,134
NY,0024,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,189466,302827,475,897,134
NY,0024,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,190437,417967,379,985,148
NY,0024,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,190437,417967,379,985,148
NY,0024,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,190437,417967,379,985,148
NY,0024,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,190437,417967,379,985,148
NY,0025,time_share,0.0,0.25,0.0,0.25,0.25,0.25,539447,718376,984,1964,329
NY,0025,time_share,0.1,0.225,0.1,0.225,0.225,0.225,539447,718376,984,1964,329
NY,0025,time_share,0.2,0.2,0.2,0.2,0.2,0.2,539447,718376,984,1964,329
NY,0025,time_share,0.3,0.175,0.3,0.175,0.175,0.175,539447,718376,984,1964,329
NY,0025,time_share,0.4,0.15,0.4,0.15,0.15,0.15,539447,718376,984,1964,329
NY,0025,time_share,0.5,0.125,0.5,0.125,0.125,0.125,539447,718376,984,1964,329
NY,0025,time_share,0.6,0.1,0.6,0.1,0.1,0.1,547965,683731,988,2114,358
NY,0025,time_share,0.7,0.075,0.7,0.075,0.075,0.075,547965,683731,988,2114,358
NY,0025,time_share,0.8,0.05,0.8,0.05,0.05,0.05,547965,683731,988,2114,358
NY,0025,time_share,0.9,0.025,0.9,0.025,0.025,0.025,549077,669877,1226,2182,369
NY,0025,time_share,1.0,0.0,1.0,0.0,0.0,0.0,550100,669775,1238,2184,370
NY,0025,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,539447,718376,984,1964,329
NY,0025,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,539447,718376,984,1964,329
NY,0025,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,539447,718376,984,1964,329
NY,0025,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,539447,718376,984,1964,329
NY,0025,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,539447,718376,984,1964,329
NY,0025,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,539447,718376,984,1964,329
NY,0025,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,539447,718376,984,1964,329
NY,0025,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,539447,718376,984,1964,329
NY,0025,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,539447,718376,984,1964,329
NY,0025,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,601374,1186488,714,2734,405
NY,0025,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,601374,1186488,714,2734,405
NY,0026,time_share,0.0,0.25,0.0,0.25,0.25,0.25,229099,538907,258,537,91
NY,0026,time_share,0.1,0.225,0.1,0.225,0.225,0.225,229099,538907,258,537,91
NY,0026,time_share,0.2,0.2,0.2,0.2,0.2,0.2,229099,538907,258,537,91
NY,0026,time_share,0.3,0.175,0.3,0.175,0.175,0.175,229099,538907,258,537,91
NY,0026,time_share,0.4,0.15,0.4,0.15,0.15,0.15,229099,538907,258,537,91
NY,0026,time_share,0.5,0.125,0.5,0.125,0.125,0.125,229099,538907,258,537,91
NY,0026,time_share,0.6,0.1,0.6,0.1,0.1,0.1,223595,525152,260,559,96
NY,0026,time_share,0.7,0.075,0.7,0.075,0.075,0.075,223595,525152,260,559,96
NY,0026,time_share,0.8,0.05,0.8,0.05,0.05,0.05,223595,525152,260,559,96
NY,0026,time_share,0.9,0.025,0.9,0.025,0.025,0.025,217127,522102,270,573,99
NY,0026,time_share,1.0,0.0,1.0,0.0,0.0,0.0,217127,522102,270,573,99
NY,0026,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,229099,538907,258,537,91
NY,0026,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,229099,538907,258,537,91
NY,0026,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,229099,538907,258,537,91
NY,0026,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,229099,538907,258,537,91
NY,0026,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,229099,538907,258,537,91
NY,0026,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,229099,538907,258,537,91
NY,0026,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,243445,574767,250,529,92
NY,0026,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,243445,574767,250,529,92
NY,0026,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,243445,574767,250,529,92
NY,0026,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,243445,574767,250,529,92
NY,0026,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,243445,574767,250,529,92
NY,0027,time_share,0.0,0.25,0.0,0.25,0.25,0.25,660079,1031399,1007,2090,355
NY,0027,time_share,0.1,0.225,0.1,0.225,0.225,0.225,660079,1031399,1007,2090,355
NY,0027,time_share,0.2,0.2,0.2,0.2,0.2,0.2,660079,1031399,1007,2090,355
NY,0027,time_share,0.3,0.175,0.3,0.175,0.175,0.175,645776,941533,1135,2150,373
NY,0027,time_share,0.4,0.15,0.4,0.15,0.15,0.15,648706,848853,1171,2192,399
NY,0027,time_share,0.5,0.125,0.5,0.125,0.125,0.125,648706,848853,1171,2192,399
NY,0027,time_share,0.6,0.1,0.6,0.1,0.1,0.1,652137,839060,1181,2198,402
NY,0027,time_share,0.7,0.075,0.7,0.075,0.075,0.075,652137,839060,1181,2198,402
NY,0027,time_share,0.8,0.05,0.8,0.05,0.05,0.05,652137,839060,1181,2198,402
NY,0027,time_share,0.9,0.025,0.9,0.025,0.025,0.025,660112,831716,1219,2286,415
NY,0027,time_share,1.0,0.0,1.0,0.0,0.0,0.0,660112,831716,1219,2286,415
NY,0027,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,645776,941533,1135,2150,373
NY,0027,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,645776,941533,1135,2150,373
NY,0027,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,645776,941533,1135,2150,373
NY,0027,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,660079,1031399,1007,2090,355
NY,0027,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,660079,1031399,1007,2090,355
NY,0027,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,660079,1031399,1007,2090,355
NY,0027,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,660079,1031399,1007,2090,355
NY,0027,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,660079,1031399,1007,2090,355
NY,0027,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,660079,1031399,1007,2090,355
NY,0027,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,660079,1031399,1007,2090,355
NY,0027,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,660079,1031399,1007,2090,355
NY,0028,time_share,0.0,0.25,0.0,0.25,0.25,0.25,494832,778165,749,1862,298
NY,0028,time_share,0.1,0.225,0.1,0.225,0.225,0.225,494832,778165,749,1862,298
NY,0028,time_share,0.2,0.2,0.2,0.2,0.2,0.2,517331,655022,1201,1604,270
NY,0028,time_share,0.3,0.175,0.3,0.175,0.175,0.175,517331,655022,1201,1604,270
NY,0028,time_share,0.4,0.15,0.4,0.15,0.15,0.15,467733,582977,1061,1908,329
NY,0028,time_share,0.5,0.125,0.5,0.125,0.125,0.125,471249,561779,1021,1964,335
NY,0028,time_share,0.6,0.1,0.6,0.1,0.1,0.1,471249,561779,1021,1964,335
NY,0028,time_share,0.7,0.075,0.7,0.075,0.075,0.075,469649,557728,1069,1950,337
NY,0028,time_share,0.8,0.05,0.8,0.05,0.05,0.05,469649,557728,1069,1950,337
NY,0028,time_share,0.9,0.025,0.9,0.025,0.025,0.025,476649,553321,1105,2008,344
NY,0028,time_share,1.0,0.0,1.0,0.0,0.0,0.0,476649,553321,1105,2008,344
NY,0028,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,517331,655022,1201,1604,270
NY,0028,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,517331,655022,1201,1604,270
NY,0028,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,517331,655022,1201,1604,270
NY,0028,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,517331,655022,1201,1604,270
NY,0028,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,517331,655022,1201,1604,270
NY,0028,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,494832,778165,749,1862,298
NY,0028,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,494832,778165,749,1862,298
NY,0028,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,494832,778165,749,1862,298
NY,0028,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,494832,778165,749,1862,298
NY,0028,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,511402,922688,685,1910,303
NY,0028,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,511402,922688,685,1910,303
NY,0029,time_share,0.0,0.25,0.0,0.25,0.25,0.25,478367,705198,895,1881,281
NY,0029,time_share,0.1,0.225,0.1,0.225,0.225,0.225,478367,705198,895,1881,281
NY,0029,time_share,0.2,0.2,0.2,0.2,0.2,0.2,478367,705198,895,1881,281
NY,0029,time_share,0.3,0.175,0.3,0.175,0.175,0.175,478367,705198,895,1881,281
NY,0029,time_share,0.4,0.15,0.4,0.15,0.15,0.15,478367,705198,895,1881,281
NY,0029,time_share,0.5,0.125,0.5,0.125,0.125,0.125,450154,656336,985,2065,309
NY,0029,time_share,0.6,0.1,0.6,0.1,0.1,0.1,450154,656336,985,2065,309
NY,0029,time_share,0.7,0.075,0.7,0.075,0.075,0.075,469779,634300,1017,2073,319
NY,0029,time_share,0.8,0.05,0.8,0.05,0.05,0.05,469779,634300,1017,2073,319
NY,0029,time_share,0.9,0.025,0.9,0.025,0.025,0.025,471969,631738,1029,2101,324
NY,0029,time_share,1.0,0.0,1.0,0.0,0.0,0.0,471731,631684,1043,2135,330
NY,0029,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,450154,656336,985,2065,309
NY,0029,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,478367,705198,895,1881,281
NY,0029,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,478367,705198,895,1881,281
NY,0029,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,478367,705198,895,1881,281
NY,0029,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,478367,705198,895,1881,281
NY,0029,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,478367,705198,895,1881,281
NY,0029,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,478367,705198,895,1881,281
NY,0029,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,478367,705198,895,1881,281
NY,0029,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,478367,705198,895,1881,281
NY,0029,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,537533,1032727,721,2145,328
NY,0029,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,537533,1032727,721,2145,328
NY,0030,time_share,0.0,0.25,0.0,0.25,0.25,0.25,253657,405956,329,629,106
NY,0030,time_share,0.1,0.225,0.1,0.225,0.225,0.225,253657,405956,329,629,106
NY,0030,time_share,0.2,0.2,0.2,0.2,0.2,0.2,253657,405956,329,629,106
NY,0030,time_share,0.3,0.175,0.3,0.175,0.175,0.175,253657,405956,329,629,106
NY,0030,time_share,0.4,0.15,0.4,0.15,0.15,0.15,253657,405956,329,629,106
NY,0030,time_share,0.5,0.125,0.5,0.125,0.125,0.125,253657,405956,329,629,106
NY,0030,time_share,0.6,0.1,0.6,0.1,0.1,0.1,252836,399240,387,641,110
NY,0030,time_share,0.7,0.075,0.7,0.075,0.075,0.075,252836,399240,387,641,110
NY,0030,time_share,0.8,0.05,0.8,0.05,0.05,0.05,252836,399240,387,641,110
NY,0030,time_share,0.9,0.025,0.9,0.025,0.025,0.025,252836,399240,387,641,110
NY,0030,time_share,1.0,0.0,1.0,0.0,0.0,0.0,252836,399240,387,641,110
NY,0030,stability_share,0.0,0.25,0.375,0.0,0.0,0.375,252836,399240,387,641,110
NY,0030,stability_share,0.1,0.225,0.3375,0.058333333333333334,0.041666666666666664,0.3375,253657,405956,329,629,106
NY,0030,stability_share,0.2,0.2,0.3,0.11666666666666667,0.08333333333333333,0.3,253657,405956,329,629,106
NY,0030,stability_share,0.3,0.175,0.2625,0.175,0.125,0.2625,253657,405956,329,629,106
NY,0030,stability_share,0.4,0.15,0.225,0.23333333333333334,0.16666666666666666,0.225,253657,405956,329,629,106
NY,0030,stability_share,0.5,0.125,0.1875,0.2916666666666667,0.20833333333333334,0.1875,253657,405956,329,629,106
NY,0030,stability_share,0.6,0.1,0.15,0.35,0.25,0.15,253657,405956,329,629,106
NY,0030,stability_share,0.7,0.075,0.1125,0.4083333333333333,0.2916666666666667,0.1125,253657,405956,329,629,106
NY,0030,stability_share,0.8,0.05,0.075,0.4666666666666667,0.3333333333333333,0.075,253657,405956,329,629,106
NY,0030,stability_share,0.9,0.025,0.0375,0.525,0.375,0.0375,257592,411414,323,647,108
NY,0030,stability_share,1.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,257592,411414,323,647,108
